customer,history,combined_rcmnds,combined_scores,image_rcmnds,image_scores,tfrs_rcmnds,tfrs_scores,text_rcmnds,text_scores,feature_rcmnds,feature_scores
00223713fc6c22247d7e5c69a4e4f8ca645ee85c330e7e1f5f92a8f98a100706,[720125001],880839003,0.12,754238001,0.78,306847002,1.0,720125041,1.0,769748013,0.7
00223713fc6c22247d7e5c69a4e4f8ca645ee85c330e7e1f5f92a8f98a100706,[720125001],890493004,0.12,757303012,0.78,875892001,1.0,720125013,1.0,501892001,0.7
00223713fc6c22247d7e5c69a4e4f8ca645ee85c330e7e1f5f92a8f98a100706,[720125001],868060003,0.12,720125007,0.78,825107003,1.0,720125017,1.0,850828001,0.7
00223713fc6c22247d7e5c69a4e4f8ca645ee85c330e7e1f5f92a8f98a100706,[720125001],886219001,0.12,748566008,0.78,806188001,1.0,720125039,1.0,809961002,0.7
00223713fc6c22247d7e5c69a4e4f8ca645ee85c330e7e1f5f92a8f98a100706,[720125001],826164009,0.12,791587001,0.77,797892007,1.0,720125008,1.0,730685001,0.7
00223713fc6c22247d7e5c69a4e4f8ca645ee85c330e7e1f5f92a8f98a100706,[720125001],651558008,0.12,805011002,0.76,753746005,1.0,720125048,1.0,836327003,0.7
00223713fc6c22247d7e5c69a4e4f8ca645ee85c330e7e1f5f92a8f98a100706,[720125001],676979009,0.11,739347001,0.76,627563008,1.0,720125043,1.0,622743001,0.7
000aa7f0dc06cd7174389e76c9e132a67860c5f65f970699daccc14425ac31a8,"[501820043, 501820043, 674681001, 671505001, 671505001, 631848002, 631848002, 631848002, 631848002, 680187001, 676827002, 676827002, 685687002, 685687002, 680912006, 680912006, 692454002, 692454002, 640639001, 640639001, 664421002, 664421002, 680912009, 680912009, 553139001, 553139001, 377277001, 377277001, 700819006, 700819006, 758049001, 758049001, 758049001, 758060001, 758064001, 758064001, 758064001, 713349001, 758050001, 607983004, 663498003, 377277001, 589017001, 733044001, 743049002, 693497001, 693497001, 728162001, 748355006, 706016002, 706016001, 706016003, 796210001, 868164002, 717490002, 851996001, 903309001]",493420005,0.08,716735003,0.56,694753001,0.88,646157001,0.85,579500001,0.45
000aa7f0dc06cd7174389e76c9e132a67860c5f65f970699daccc14425ac31a8,"[501820043, 501820043, 674681001, 671505001, 671505001, 631848002, 631848002, 631848002, 631848002, 680187001, 676827002, 676827002, 685687002, 685687002, 680912006, 680912006, 692454002, 692454002, 640639001, 640639001, 664421002, 664421002, 680912009, 680912009, 553139001, 553139001, 377277001, 377277001, 700819006, 700819006, 758049001, 758049001, 758049001, 758060001, 758064001, 758064001, 758064001, 713349001, 758050001, 607983004, 663498003, 377277001, 589017001, 733044001, 743049002, 693497001, 693497001, 728162001, 748355006, 706016002, 706016001, 706016003, 796210001, 868164002, 717490002, 851996001, 903309001]",613532002,0.08,716735002,0.54,902802002,0.88,646157005,0.85,494171001,0.43
000aa7f0dc06cd7174389e76c9e132a67860c5f65f970699daccc14425ac31a8,"[501820043, 501820043, 674681001, 671505001, 671505001, 631848002, 631848002, 631848002, 631848002, 680187001, 676827002, 676827002, 685687002, 685687002, 680912006, 680912006, 692454002, 692454002, 640639001, 640639001, 664421002, 664421002, 680912009, 680912009, 553139001, 553139001, 377277001, 377277001, 700819006, 700819006, 758049001, 758049001, 758049001, 758060001, 758064001, 758064001, 758064001, 713349001, 758050001, 607983004, 663498003, 377277001, 589017001, 733044001, 743049002, 693497001, 693497001, 728162001, 748355006, 706016002, 706016001, 706016003, 796210001, 868164002, 717490002, 851996001, 903309001]",487535002,0.08,761620002,0.53,714591001,0.87,646157007,0.85,527581002,0.43
000aa7f0dc06cd7174389e76c9e132a67860c5f65f970699daccc14425ac31a8,"[501820043, 501820043, 674681001, 671505001, 671505001, 631848002, 631848002, 631848002, 631848002, 680187001, 676827002, 676827002, 685687002, 685687002, 680912006, 680912006, 692454002, 692454002, 640639001, 640639001, 664421002, 664421002, 680912009, 680912009, 553139001, 553139001, 377277001, 377277001, 700819006, 700819006, 758049001, 758049001, 758049001, 758060001, 758064001, 758064001, 758064001, 713349001, 758050001, 607983004, 663498003, 377277001, 589017001, 733044001, 743049002, 693497001, 693497001, 728162001, 748355006, 706016002, 706016001, 706016003, 796210001, 868164002, 717490002, 851996001, 903309001]",535714001,0.07,702702002,0.52,545008001,0.87,622947002,0.84,525323006,0.43
000aa7f0dc06cd7174389e76c9e132a67860c5f65f970699daccc14425ac31a8,"[501820043, 501820043, 674681001, 671505001, 671505001, 631848002, 631848002, 631848002, 631848002, 680187001, 676827002, 676827002, 685687002, 685687002, 680912006, 680912006, 692454002, 692454002, 640639001, 640639001, 664421002, 664421002, 680912009, 680912009, 553139001, 553139001, 377277001, 377277001, 700819006, 700819006, 758049001, 758049001, 758049001, 758060001, 758064001, 758064001, 758064001, 713349001, 758050001, 607983004, 663498003, 377277001, 589017001, 733044001, 743049002, 693497001, 693497001, 728162001, 748355006, 706016002, 706016001, 706016003, 796210001, 868164002, 717490002, 851996001, 903309001]",640425002,0.07,716735001,0.52,803430001,0.87,907696002,0.84,631848002,0.43
000aa7f0dc06cd7174389e76c9e132a67860c5f65f970699daccc14425ac31a8,"[501820043, 501820043, 674681001, 671505001, 671505001, 631848002, 631848002, 631848002, 631848002, 680187001, 676827002, 676827002, 685687002, 685687002, 680912006, 680912006, 692454002, 692454002, 640639001, 640639001, 664421002, 664421002, 680912009, 680912009, 553139001, 553139001, 377277001, 377277001, 700819006, 700819006, 758049001, 758049001, 758049001, 758060001, 758064001, 758064001, 758064001, 713349001, 758050001, 607983004, 663498003, 377277001, 589017001, 733044001, 743049002, 693497001, 693497001, 728162001, 748355006, 706016002, 706016001, 706016003, 796210001, 868164002, 717490002, 851996001, 903309001]",456641002,0.07,660106001,0.52,633135006,0.87,907696006,0.84,892970001,0.41
000aa7f0dc06cd7174389e76c9e132a67860c5f65f970699daccc14425ac31a8,"[501820043, 501820043, 674681001, 671505001, 671505001, 631848002, 631848002, 631848002, 631848002, 680187001, 676827002, 676827002, 685687002, 685687002, 680912006, 680912006, 692454002, 692454002, 640639001, 640639001, 664421002, 664421002, 680912009, 680912009, 553139001, 553139001, 377277001, 377277001, 700819006, 700819006, 758049001, 758049001, 758049001, 758060001, 758064001, 758064001, 758064001, 713349001, 758050001, 607983004, 663498003, 377277001, 589017001, 733044001, 743049002, 693497001, 693497001, 728162001, 748355006, 706016002, 706016001, 706016003, 796210001, 868164002, 717490002, 851996001, 903309001]",564787002,0.07,803986002,0.51,631582001,0.87,907696004,0.84,892970003,0.41
000aa7f0dc06cd7174389e76c9e132a67860c5f65f970699daccc14425ac31a8,"[501820043, 501820043, 674681001, 671505001, 671505001, 631848002, 631848002, 631848002, 631848002, 680187001, 676827002, 676827002, 685687002, 685687002, 680912006, 680912006, 692454002, 692454002, 640639001, 640639001, 664421002, 664421002, 680912009, 680912009, 553139001, 553139001, 377277001, 377277001, 700819006, 700819006, 758049001, 758049001, 758049001, 758060001, 758064001, 758064001, 758064001, 713349001, 758050001, 607983004, 663498003, 377277001, 589017001, 733044001, 743049002, 693497001, 693497001, 728162001, 748355006, 706016002, 706016001, 706016003, 796210001, 868164002, 717490002, 851996001, 903309001]",753475028,0.07,807176004,0.51,744112008,0.87,907696001,0.84,831987001,0.41
0012c38f9632a0b763489211854583e9710a074e2ece47eef4c3cee61f048c72,"[810838010, 769748002, 806783002, 791587001, 757303012, 789921001, 854043005]",608005003,0.09,748566001,0.86,547616004,0.96,856270003,0.85,466381012,0.67
0012c38f9632a0b763489211854583e9710a074e2ece47eef4c3cee61f048c72,"[810838010, 769748002, 806783002, 791587001, 757303012, 789921001, 854043005]",829185002,0.09,742079001,0.86,742020001,0.94,856270002,0.85,606213001,0.67
0012c38f9632a0b763489211854583e9710a074e2ece47eef4c3cee61f048c72,"[810838010, 769748002, 806783002, 791587001, 757303012, 789921001, 854043005]",542010005,0.09,735583001,0.86,667992001,0.92,915292002,0.84,661399003,0.67
0012c38f9632a0b763489211854583e9710a074e2ece47eef4c3cee61f048c72,"[810838010, 769748002, 806783002, 791587001, 757303012, 789921001, 854043005]",844688001,0.09,809961002,0.85,817820002,0.92,915292001,0.84,882902001,0.67
0012c38f9632a0b763489211854583e9710a074e2ece47eef4c3cee61f048c72,"[810838010, 769748002, 806783002, 791587001, 757303012, 789921001, 854043005]",655902001,0.09,739347001,0.85,697882001,0.92,942062001,0.83,564787001,0.67
0012c38f9632a0b763489211854583e9710a074e2ece47eef4c3cee61f048c72,"[810838010, 769748002, 806783002, 791587001, 757303012, 789921001, 854043005]",787523006,0.09,757303012,0.85,858721001,0.91,854043004,0.83,810777001,0.67
0012c38f9632a0b763489211854583e9710a074e2ece47eef4c3cee61f048c72,"[810838010, 769748002, 806783002, 791587001, 757303012, 789921001, 854043005]",608789004,0.08,656649010,0.85,586530001,0.91,854043007,0.83,564787014,0.67
0012c38f9632a0b763489211854583e9710a074e2ece47eef4c3cee61f048c72,"[810838010, 769748002, 806783002, 791587001, 757303012, 789921001, 854043005]",835601001,0.08,803892002,0.84,918890002,0.91,854043006,0.83,555640001,0.67
0002b9088196900626214bcdc6d5f3d85f38fb462a480605bd50a03431600dee,[622962001],889714002,0.09,622962001,0.61,622962001,1.0,622962001,1.0,744276001,0.62
0002b9088196900626214bcdc6d5f3d85f38fb462a480605bd50a03431600dee,[622962001],832083002,0.08,483011001,0.53,621363001,0.81,622962002,1.0,539499001,0.62
0002b9088196900626214bcdc6d5f3d85f38fb462a480605bd50a03431600dee,[622962001],882485002,0.08,854184003,0.49,816175002,0.78,673580001,0.97,648649002,0.62
0002b9088196900626214bcdc6d5f3d85f38fb462a480605bd50a03431600dee,[622962001],814395002,0.08,684688002,0.48,894172001,0.78,624004001,0.91,673580001,0.62
0002b9088196900626214bcdc6d5f3d85f38fb462a480605bd50a03431600dee,[622962001],854726003,0.08,780670002,0.48,851062001,0.77,657208001,0.91,495864001,0.62
0002b9088196900626214bcdc6d5f3d85f38fb462a480605bd50a03431600dee,[622962001],920777001,0.08,695908001,0.47,833573001,0.76,458032003,0.9,527718001,0.62
0002b9088196900626214bcdc6d5f3d85f38fb462a480605bd50a03431600dee,[622962001],931235001,0.08,903404001,0.47,707181001,0.76,665817004,0.9,709194001,0.62
0002b9088196900626214bcdc6d5f3d85f38fb462a480605bd50a03431600dee,[622962001],717679012,0.08,711982002,0.47,837370001,0.76,665817003,0.9,568030002,0.62
001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,"[501820043, 574112001, 539723001, 539723001, 630116007, 630116001, 630116001, 619506004, 680262007, 758005002, 678694003]",801068018,0.11,630116008,0.87,803757015,0.96,683848001,0.9,572955008,0.69
001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,"[501820043, 574112001, 539723001, 539723001, 630116007, 630116001, 630116001, 619506004, 680262007, 758005002, 678694003]",883307001,0.11,680262021,0.86,751471027,0.96,667146002,0.9,484398056,0.69
001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,"[501820043, 574112001, 539723001, 539723001, 630116007, 630116001, 630116001, 619506004, 680262007, 758005002, 678694003]",255396010,0.11,633933003,0.83,627563011,0.96,580840001,0.9,630141006,0.62
001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,"[501820043, 574112001, 539723001, 539723001, 630116007, 630116001, 630116001, 619506004, 680262007, 758005002, 678694003]",811649002,0.1,633929002,0.83,694414001,0.96,563609006,0.9,720125004,0.62
001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,"[501820043, 574112001, 539723001, 539723001, 630116007, 630116001, 630116001, 619506004, 680262007, 758005002, 678694003]",870449001,0.1,564786021,0.82,594541002,0.96,563609005,0.9,680262010,0.62
001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,"[501820043, 574112001, 539723001, 539723001, 630116007, 630116001, 630116001, 619506004, 680262007, 758005002, 678694003]",573547001,0.1,630116002,0.81,803757002,0.96,563609004,0.9,558244007,0.62
001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,"[501820043, 574112001, 539723001, 539723001, 630116007, 630116001, 630116001, 619506004, 680262007, 758005002, 678694003]",788225002,0.1,630116019,0.81,755643001,0.96,563609002,0.9,630116018,0.61
001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,"[501820043, 574112001, 539723001, 539723001, 630116007, 630116001, 630116001, 619506004, 680262007, 758005002, 678694003]",878800003,0.1,658321004,0.8,682189001,0.96,736877001,0.9,638899002,0.61
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,"[905718001, 893796002, 862325004, 179950001, 759469001, 803772002, 867205001, 500435122]",806300002,0.1,664491003,0.49,548613038,0.79,851927001,0.79,759465001,0.5
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,"[905718001, 893796002, 862325004, 179950001, 759469001, 803772002, 867205001, 500435122]",931300001,0.1,591833001,0.48,637531003,0.79,719239001,0.79,932382001,0.5
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,"[905718001, 893796002, 862325004, 179950001, 759469001, 803772002, 867205001, 500435122]",757087001,0.09,857157002,0.47,784001002,0.79,891700001,0.79,844059002,0.5
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,"[905718001, 893796002, 862325004, 179950001, 759469001, 803772002, 867205001, 500435122]",617065004,0.09,541272002,0.46,631212014,0.79,794643002,0.78,844059001,0.5
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,"[905718001, 893796002, 862325004, 179950001, 759469001, 803772002, 867205001, 500435122]",546800001,0.08,596589002,0.44,856047004,0.79,794643001,0.78,891469001,0.5
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,"[905718001, 893796002, 862325004, 179950001, 759469001, 803772002, 867205001, 500435122]",617754001,0.08,588522001,0.43,874167002,0.79,537766003,0.78,772978001,0.5
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,"[905718001, 893796002, 862325004, 179950001, 759469001, 803772002, 867205001, 500435122]",827234001,0.08,566941005,0.42,500133016,0.78,537766002,0.78,759481001,0.5
001474a6235ebaa675ef2313284c3a9c7490f6972af132943764ee76bbc174d6,"[905718001, 893796002, 862325004, 179950001, 759469001, 803772002, 867205001, 500435122]",546801001,0.08,757117006,0.42,686415001,0.78,537766007,0.78,759482001,0.5
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,"[660712012, 660712012, 592975010, 660712014, 716672001]",920602001,0.09,660712012,0.86,574719001,0.88,673799006,0.96,568597019,0.57
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,"[660712012, 660712012, 592975010, 660712014, 716672001]",687524020,0.08,660712014,0.83,609170002,0.87,673799003,0.96,501323007,0.57
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,"[660712012, 660712012, 592975010, 660712014, 716672001]",814686003,0.08,660712007,0.81,644288001,0.86,660712001,0.96,592975011,0.57
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,"[660712012, 660712012, 592975010, 660712014, 716672001]",531835001,0.08,660712002,0.78,855953001,0.86,660712007,0.96,592975009,0.57
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,"[660712012, 660712012, 592975010, 660712014, 716672001]",883621002,0.08,599502012,0.76,694723003,0.86,660712012,0.96,638630001,0.57
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,"[660712012, 660712012, 592975010, 660712014, 716672001]",801068018,0.08,599502014,0.74,761501008,0.86,660712014,0.96,806528001,0.57
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,"[660712012, 660712012, 592975010, 660712014, 716672001]",911700001,0.08,660712001,0.74,683585002,0.85,660712011,0.96,568597033,0.57
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,"[660712012, 660712012, 592975010, 660712014, 716672001]",255396010,0.08,660712011,0.72,660760001,0.84,660712002,0.96,592975010,0.57
00240f5e1d62d548bbb6fb02cc1b90ddfd448e6edc9c090990bf3133f028f59e,"[854687009, 757347002, 891199001, 882961002, 690936013, 827687002, 827687001, 857448004]",599718043,0.09,867969006,0.46,839311003,0.99,549258001,0.89,864782002,0.69
00240f5e1d62d548bbb6fb02cc1b90ddfd448e6edc9c090990bf3133f028f59e,"[854687009, 757347002, 891199001, 882961002, 690936013, 827687002, 827687001, 857448004]",802052001,0.08,903218001,0.46,738848001,0.99,864274001,0.88,849214001,0.69
00240f5e1d62d548bbb6fb02cc1b90ddfd448e6edc9c090990bf3133f028f59e,"[854687009, 757347002, 891199001, 882961002, 690936013, 827687002, 827687001, 857448004]",911696001,0.08,910568001,0.45,543729003,0.99,864274003,0.88,849215001,0.69
00240f5e1d62d548bbb6fb02cc1b90ddfd448e6edc9c090990bf3133f028f59e,"[854687009, 757347002, 891199001, 882961002, 690936013, 827687002, 827687001, 857448004]",241436006,0.07,923599001,0.45,589549018,0.99,827687003,0.88,576661003,0.69
00240f5e1d62d548bbb6fb02cc1b90ddfd448e6edc9c090990bf3133f028f59e,"[854687009, 757347002, 891199001, 882961002, 690936013, 827687002, 827687001, 857448004]",879004001,0.07,610776107,0.44,786635001,0.99,827687006,0.88,630081001,0.69
00240f5e1d62d548bbb6fb02cc1b90ddfd448e6edc9c090990bf3133f028f59e,"[854687009, 757347002, 891199001, 882961002, 690936013, 827687002, 827687001, 857448004]",366859024,0.07,657029001,0.42,713156002,0.99,827687002,0.88,740337002,0.69
00240f5e1d62d548bbb6fb02cc1b90ddfd448e6edc9c090990bf3133f028f59e,"[854687009, 757347002, 891199001, 882961002, 690936013, 827687002, 827687001, 857448004]",874754005,0.07,796555007,0.42,874172001,0.99,883784002,0.88,772711002,0.69
00240f5e1d62d548bbb6fb02cc1b90ddfd448e6edc9c090990bf3133f028f59e,"[854687009, 757347002, 891199001, 882961002, 690936013, 827687002, 827687001, 857448004]",879025001,0.07,605690001,0.41,843709002,0.99,883784001,0.88,854687009,0.69
0015928aa0941ba535914b38bba2a3416942eea595d0d45ee41c938f71ea5c74,"[669896003, 696478001, 669896003, 696478001, 826205001, 599580012, 843872005, 860949001, 852746001, 599580038]",599718043,0.08,696478001,0.83,812674003,0.96,907696006,0.85,674037001,0.5
0015928aa0941ba535914b38bba2a3416942eea595d0d45ee41c938f71ea5c74,"[669896003, 696478001, 669896003, 696478001, 826205001, 599580012, 843872005, 860949001, 852746001, 599580038]",624797001,0.07,695457003,0.79,612898001,0.95,907696001,0.85,579692004,0.5
0015928aa0941ba535914b38bba2a3416942eea595d0d45ee41c938f71ea5c74,"[669896003, 696478001, 669896003, 696478001, 826205001, 599580012, 843872005, 860949001, 852746001, 599580038]",865073007,0.07,521269002,0.76,777996013,0.95,907696002,0.85,696478001,0.5
0015928aa0941ba535914b38bba2a3416942eea595d0d45ee41c938f71ea5c74,"[669896003, 696478001, 669896003, 696478001, 826205001, 599580012, 843872005, 860949001, 852746001, 599580038]",817477005,0.07,690229001,0.75,763544002,0.95,907696004,0.85,584940004,0.5
0015928aa0941ba535914b38bba2a3416942eea595d0d45ee41c938f71ea5c74,"[669896003, 696478001, 669896003, 696478001, 826205001, 599580012, 843872005, 860949001, 852746001, 599580038]",649331004,0.07,569525001,0.75,691867002,0.95,816508003,0.85,579844001,0.5
0015928aa0941ba535914b38bba2a3416942eea595d0d45ee41c938f71ea5c74,"[669896003, 696478001, 669896003, 696478001, 826205001, 599580012, 843872005, 860949001, 852746001, 599580038]",857448001,0.07,696234001,0.75,754344002,0.95,816508007,0.85,579842001,0.5
0015928aa0941ba535914b38bba2a3416942eea595d0d45ee41c938f71ea5c74,"[669896003, 696478001, 669896003, 696478001, 826205001, 599580012, 843872005, 860949001, 852746001, 599580038]",366859024,0.07,760451002,0.75,771744002,0.95,560571001,0.84,903266002,0.5
0015928aa0941ba535914b38bba2a3416942eea595d0d45ee41c938f71ea5c74,"[669896003, 696478001, 669896003, 696478001, 826205001, 599580012, 843872005, 860949001, 852746001, 599580038]",865072004,0.07,661650004,0.73,749541001,0.95,568472001,0.83,636094002,0.5
002be108da5a96836ba35fdee55bd0807e74a96704d259e86ce0b1fe9bffc23d,"[685683001, 539723005, 685683001]",533401002,0.11,685683001,0.82,610568008,0.99,685683001,0.92,685683001,0.6
002be108da5a96836ba35fdee55bd0807e74a96704d259e86ce0b1fe9bffc23d,"[685683001, 539723005, 685683001]",573605003,0.11,613826002,0.68,792299002,0.99,700828001,0.82,857271001,0.55
002be108da5a96836ba35fdee55bd0807e74a96704d259e86ce0b1fe9bffc23d,"[685683001, 539723005, 685683001]",584618002,0.11,595071001,0.67,705244003,0.99,700828002,0.82,863172001,0.49
002be108da5a96836ba35fdee55bd0807e74a96704d259e86ce0b1fe9bffc23d,"[685683001, 539723005, 685683001]",932424002,0.11,662888002,0.67,854471002,0.99,536385004,0.82,863171002,0.47
002be108da5a96836ba35fdee55bd0807e74a96704d259e86ce0b1fe9bffc23d,"[685683001, 539723005, 685683001]",779633017,0.11,673901011,0.67,841850001,0.99,536385003,0.82,648917001,0.46
002be108da5a96836ba35fdee55bd0807e74a96704d259e86ce0b1fe9bffc23d,"[685683001, 539723005, 685683001]",931300001,0.11,542691003,0.66,870524001,0.99,536385001,0.82,448509029,0.46
002be108da5a96836ba35fdee55bd0807e74a96704d259e86ce0b1fe9bffc23d,"[685683001, 539723005, 685683001]",917481001,0.1,553623001,0.65,870640001,0.99,684712001,0.8,760084011,0.46
002be108da5a96836ba35fdee55bd0807e74a96704d259e86ce0b1fe9bffc23d,"[685683001, 539723005, 685683001]",917610002,0.1,707777011,0.65,692844010,0.99,684712002,0.8,621359002,0.46
000aa9a7d9f776173f87d58e834e4dd36f3a2d7908ae4750690224f1055909f3,"[687176001, 689018003, 529841001, 625673004, 622598001, 504154034, 639091008, 701129002, 622600002, 742769001, 727710002, 501616010, 673133001, 698328008, 754697001, 633130002, 754697004, 801554001, 516903005, 516903024, 792490001]",255396010,0.09,628920001,0.64,879733001,0.97,635957010,0.89,633136001,0.44
000aa9a7d9f776173f87d58e834e4dd36f3a2d7908ae4750690224f1055909f3,"[687176001, 689018003, 529841001, 625673004, 622598001, 504154034, 639091008, 701129002, 622600002, 742769001, 727710002, 501616010, 673133001, 698328008, 754697001, 633130002, 754697004, 801554001, 516903005, 516903024, 792490001]",911700001,0.09,630714002,0.62,568174020,0.96,635957004,0.89,698302015,0.44
000aa9a7d9f776173f87d58e834e4dd36f3a2d7908ae4750690224f1055909f3,"[687176001, 689018003, 529841001, 625673004, 622598001, 504154034, 639091008, 701129002, 622600002, 742769001, 727710002, 501616010, 673133001, 698328008, 754697001, 633130002, 754697004, 801554001, 516903005, 516903024, 792490001]",878800003,0.09,579990002,0.6,443696019,0.96,635957009,0.89,633136021,0.44
000aa9a7d9f776173f87d58e834e4dd36f3a2d7908ae4750690224f1055909f3,"[687176001, 689018003, 529841001, 625673004, 622598001, 504154034, 639091008, 701129002, 622600002, 742769001, 727710002, 501616010, 673133001, 698328008, 754697001, 633130002, 754697004, 801554001, 516903005, 516903024, 792490001]",864980001,0.09,548926001,0.6,629482001,0.96,635957003,0.89,700946006,0.44
000aa9a7d9f776173f87d58e834e4dd36f3a2d7908ae4750690224f1055909f3,"[687176001, 689018003, 529841001, 625673004, 622598001, 504154034, 639091008, 701129002, 622600002, 742769001, 727710002, 501616010, 673133001, 698328008, 754697001, 633130002, 754697004, 801554001, 516903005, 516903024, 792490001]",870449001,0.09,555364002,0.6,815738001,0.96,635957001,0.89,633136006,0.44
000aa9a7d9f776173f87d58e834e4dd36f3a2d7908ae4750690224f1055909f3,"[687176001, 689018003, 529841001, 625673004, 622598001, 504154034, 639091008, 701129002, 622600002, 742769001, 727710002, 501616010, 673133001, 698328008, 754697001, 633130002, 754697004, 801554001, 516903005, 516903024, 792490001]",887712003,0.09,505838001,0.59,627262003,0.96,635957006,0.89,754697004,0.44
000aa9a7d9f776173f87d58e834e4dd36f3a2d7908ae4750690224f1055909f3,"[687176001, 689018003, 529841001, 625673004, 622598001, 504154034, 639091008, 701129002, 622600002, 742769001, 727710002, 501616010, 673133001, 698328008, 754697001, 633130002, 754697004, 801554001, 516903005, 516903024, 792490001]",573547001,0.09,628568001,0.59,547777011,0.96,837786001,0.89,526959018,0.43
000aa9a7d9f776173f87d58e834e4dd36f3a2d7908ae4750690224f1055909f3,"[687176001, 689018003, 529841001, 625673004, 622598001, 504154034, 639091008, 701129002, 622600002, 742769001, 727710002, 501616010, 673133001, 698328008, 754697001, 633130002, 754697004, 801554001, 516903005, 516903024, 792490001]",811649002,0.09,564048010,0.59,611144021,0.96,876830001,0.89,874114002,0.43
000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,"[665477002, 665477002, 665477002]",801068018,0.12,665477002,0.92,665477002,1.0,665477011,1.0,534357005,0.81
000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,"[665477002, 665477002, 665477002]",883307001,0.11,665477003,0.85,730863013,1.0,665477003,1.0,399201018,0.81
000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,"[665477002, 665477002, 665477002]",679854042,0.11,665477001,0.82,801431001,1.0,657678002,1.0,684273001,0.81
000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,"[665477002, 665477002, 665477002]",811649002,0.11,724172001,0.74,744242009,1.0,665477013,1.0,487827024,0.81
000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,"[665477002, 665477002, 665477002]",814686003,0.11,577049001,0.72,597454001,1.0,665477012,1.0,684325001,0.81
000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,"[665477002, 665477002, 665477002]",531835001,0.11,631590005,0.69,750422041,1.0,665477001,1.0,904993002,0.81
000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,"[665477002, 665477002, 665477002]",902161005,0.11,636193001,0.68,887779005,1.0,665477002,1.0,587677001,0.81
000669bae7443ad5cb50a450f7916cdf6808f38d4b30c30a786ba6560ffe304c,"[665477002, 665477002, 665477002]",788225002,0.11,724172006,0.68,753832002,1.0,871997002,0.91,917606004,0.81
00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,"[687331005, 662888002, 687720001, 561814002, 659204001, 647334001, 649664002, 457892005, 700966003, 622958001, 413707023, 719655001, 614854005, 751471001]",578696001,0.09,413707023,0.7,841154001,0.9,809333002,0.85,853807003,0.43
00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,"[687331005, 662888002, 687720001, 561814002, 659204001, 647334001, 649664002, 457892005, 700966003, 622958001, 413707023, 719655001, 614854005, 751471001]",538447003,0.08,788754002,0.66,547780003,0.89,809333001,0.85,413707021,0.4
00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,"[687331005, 662888002, 687720001, 561814002, 659204001, 647334001, 649664002, 457892005, 700966003, 622958001, 413707023, 719655001, 614854005, 751471001]",504963003,0.08,700966009,0.66,817820002,0.89,711411001,0.85,413707001,0.4
00023182883c3d537185d3e2d8ec2cb20bd4732f3869416f321d662c4fac7187,"[687331005, 662888002, 687720001, 561814002, 659204001, 647334001, 649664002, 457892005, 700966003, 622958001, 413707023, 719655001, 614854005, 751471001]",554751002,0.08,677809002,0.65,755320004,0.89,827573002,0.85,685254010,0.4
