article_id,label
0753959001,velvet
0750673001,jersey
0752516003,jean
0750528004,Band_Aid
0759923001,wool
0754362022,buckle
0756118009,jersey
0759265002,stole
0752857010,buckle
0756948001,running_shoe
0759123001,necklace
0754344009,wool
0757805006,jersey
0750769001,sandal
0752035001,wall_clock
0755561001,wool
0755759004,wool
0757810002,wool
0753279002,pajama
0751585003,wool
0750428008,jersey
0754652002,buckle
0755851001,studio_couch
0755759005,wool
0755768005,sweatshirt
0753213009,pretzel
0758362002,diaper
0750511001,velvet
0758982004,sweatshirt
0753802001,prayer_rug
0757714006,sweatshirt
0756400002,jersey
0751478001,jean
0757906010,hammer
0757883001,gown
0757748002,overskirt
0755961001,pajama
0754413003,jersey
0757613002,wool
0751270002,brassiere
0753866001,wool
0755284001,wool
0757215001,sweatshirt
0754356002,chain_mail
0759814009,jean
0753481003,wool
0757162001,sweatshirt
0750421001,wool
0750493001,knee_pad
0750912001,jean
0757700003,wool
0757232002,wool
0755629001,wool
0755610005,Band_Aid
0752039002,wool
0753919001,necklace
0758472002,scabbard
0755999001,fur_coat
0753379001,jersey
0754138006,wool
0751593003,poncho
0759482003,syringe
0758808001,brassiere
0759909004,wool
0756713001,wool
0750398005,wool
0753006001,velvet
0751281002,brassiere
0756672006,bow_tie
0757811004,jersey
0754404001,bib
0756415005,wool
0753692006,poncho
0754564002,sarong
0759871004,mailbag
0753206012,jean
0753294003,thimble
0755631011,wool
0752857001,sandal
0757101002,sweatshirt
0757225001,whistle
0753302001,thimble
0752860002,swimming_trunks
0751257001,envelope
0754404004,bulletproof_vest
0752858002,strawberry
0752316009,bassinet
0755698003,wool
0750528015,rubber_eraser
0757741003,bulletproof_vest
0755609003,wool
0759266004,wool
0753342005,jersey
0753007001,swimming_trunks
0757280003,wool
0750423025,jean
0759814020,wool
0756955001,sarong
0751530002,wool
0754387002,wool
0751471036,wool
0759424001,wool
0753031015,wool
0754440001,wallet
0750444005,jean
0751780001,stole
0759143002,jersey
0758034013,grand_piano
0757573002,wallet
0757443001,bathtub
0757872001,saltshaker
0756518001,abaya
0751342005,wool
0757995011,brassiere
0754627001,jean
0755467003,brassiere
0753578001,rubber_eraser
0754257009,sweatshirt
0757333002,chain_mail
0754362006,Band_Aid
0755581009,jean
0757427003,jersey
0750506003,tailed_frog
0750428006,mortarboard
0759597001,jean
0757971006,paper_towel
0754005001,puck
0753226002,thimble
0759482007,hair_slide
0756379005,jersey
0752091011,jean
0758191003,pajama
0758992002,hoopskirt
0757671007,sweatshirt
0755361004,wool
0758932003,wool
0759831005,screw
0752857003,running_shoe
0759159002,clog
0757748003,velvet
0759847004,brassiere
0757303001,bulletproof_vest
0752451001,abaya
0753737017,pajama
0750476006,jersey
0752869004,wool
0758276005,swimming_trunks
0753778007,velvet
0757222001,wool
0757220003,wool
0758397003,wallet
0751465001,jean
0751738001,face_powder
0758222002,bulletproof_vest
0754154003,wool
0750528014,envelope
0753085006,wool
0755693001,wool
0755869001,mitten
0753960001,wool
0758814001,jersey
0754697002,backpack
0758942001,cardigan
0758613001,diaper
0757511003,mailbag
0758457005,wool
0756631002,swimming_trunks
0757186001,diaper
0752120001,bottlecap
0754066009,poncho
0757175002,wool
0755686002,wool
0751987001,knee_pad
0751592006,wool
0753641004,pajama
0757005002,pajama
0752000004,wool
0751175001,sweatshirt
0750127002,wool
0752869001,wool
0756118014,jersey
0751975009,thimble
0756204003,wallet
0753692020,ice_lolly
0759525001,wool
0752316010,envelope
0755604002,matchstick
0754039001,jersey
0756697001,breastplate
0756248008,jersey
0759635002,broom
0754242002,wool
0757793001,sombrero
0756132001,jersey
0754404006,bulletproof_vest
0755281002,hoopskirt
0753214002,jersey
0756521002,doormat
0755089001,wool
0750528012,Band_Aid
0755201001,wool
0751530004,swimming_trunks
0754387008,wool
0751167001,bassinet
0758060002,matchstick
0754781001,sandal
0751567001,wool
0753832002,jean
0757482001,umbrella
0756633004,jean
0753342006,jersey
0750423022,jean
0757981001,cardigan
0750026003,wool
0754751005,cleaver
0758089002,quilt
0759140004,orange
0753481002,wool
0753237011,jersey
0756830001,cowboy_boot
0750055007,wool
0753746002,wool
0753237002,cardigan
0751660001,jersey
0751437008,wool
0751969006,running_shoe
0756420007,velvet
0752742003,jersey
0754596002,wool
0750127001,abaya
0753737002,wool
0750869002,wool
0751091001,pajama
0754176004,buckle
0759643001,wool
0756185002,wool
0756415007,wool
0755861002,wool
0759896002,wool
0753061004,stole
0754291005,bottlecap
0753660001,whistle
0752512003,stole
0758557003,wool
0754323004,wool
0757117003,jersey
0758431001,wool
0755737003,swimming_trunks
0751530003,miniskirt
0753248001,clog
0757813009,wool
0751260001,pencil_box
0754344007,sweatshirt
0751551001,academic_gown
0751607001,velvet
0755631005,wool
0751816002,diaper
0756343002,diaper
0757614001,bib
0756672002,bow_tie
0753085004,sweatshirt
0759218001,jersey
0756932010,bath_towel
0751485001,jean
0755643001,jean
0757286001,wool
0756930004,leatherback_turtle
0754236008,swimming_trunks
0753437004,jean
0755080001,Band_Aid
0750481001,cardigan
0755861003,mailbag
0758276004,swimming_trunks
0751743002,stole
0757117006,jersey
0753214008,jersey
0757906005,stole
0751794005,broom
0756981001,wool
0757813007,jersey
0751489001,jean
0753916001,velvet
0759507001,chain
0754926002,sweatshirt
0757206001,jersey
0759311007,jean
0754829001,wool
0750481004,teddy
0757405001,hair_slide
0755715009,shower_cap
0752221001,hair_slide
0756130001,diaper
0751334001,lampshade
0759248001,dishrag
0750477001,parachute
0756904012,wool
0756684005,Band_Aid
0751960001,jean
0758002011,paintbrush
0759580001,jean
0755089002,handkerchief
0750052001,vestment
0754986002,apron
0756189001,handkerchief
0754154007,stole
0755887005,jean
0752811004,wool
0754670004,wool
0757884001,hair_slide
0759158001,sandal
0750963001,velvet
0753991002,apron
0753652004,necklace
0755281001,wool
0755606001,pencil_box
0753094016,miniskirt
0751172001,jean
0756830002,rocking_chair
0755356001,hair_slide
0754354007,thimble
0757884002,paper_towel
0752554001,sombrero
0751286002,starfish
0759021003,wool
0754267065,sweatshirt
0757552013,jean
0752958001,miniskirt
0756007002,fur_coat
0753031021,bath_towel
0754406001,jean
0752437001,wool
0751284001,cuirass
0756193002,jersey
0753852002,wool
0756782001,pirate
0751839005,sarong
0756318004,trench_coat
0755754002,jean
0759469001,buckle
0752858001,tick
0750423007,pajama
0757017005,jersey
0754758003,wool
0754598011,wool
0751942003,pajama
0755595001,wool
0757392001,parachute
0751567006,doormat
0755733001,wool
0758459009,jersey
0750422027,jean
0756662002,Band_Aid
0752090002,jersey
0750777003,wool
0759258001,swimming_trunks
0757303013,bulletproof_vest
0759628003,poncho
0750424017,jean
0757957002,wool
0755363001,bulletproof_vest
0752139001,swimming_trunks
0756415001,wool
0756280002,doormat
0752945002,wool
0750028001,bow_tie
0757803002,velvet
0751706001,wool
0751716002,acorn
0754354001,thimble
0750423002,wool
0750220001,velvet
0757692001,diaper
0757411003,wool
0755675005,ski_mask
0753451008,jersey
0754154006,wool
0753728001,envelope
0756870002,miniskirt
0752432004,wool
0758335001,mailbag
0752744001,doormat
0754018002,jean
0757270003,diaper
0753737003,wool
0755607001,swimming_trunks
0751342001,wool
0754769002,plate_rack
0753692021,stole
0752432003,wool
0757589002,cardigan
0751718001,purse
0751560001,wool
0758423001,wool
0757175001,wool
0759323002,studio_couch
0750476012,diaper
0752186001,sweatshirt
0755611010,jean
0756622001,abaya
0759602001,wool
0758990001,mailbag
0752077002,acorn
0755714004,wool
0750694004,jersey
0752486002,hoopskirt
0756320004,handkerchief
0758650002,prayer_rug
0752193001,wool
0755781004,velvet
0753724004,wool
0757915003,brassiere
0750422037,jean
0750026001,wool
0757303014,bulletproof_vest
0757995003,brassiere
0750423023,wool
0755574010,wool
0752077001,pencil_sharpener
0754267009,sweatshirt
0759311006,jean
0758790001,wool
0751399004,wool
0757575001,wool
0754598005,jean
0751534004,panpipe
0757853005,wool
0750347001,jean
0759154003,lampshade
0757884003,hair_slide
0752742007,jersey
0755612001,jean
0750132004,wool
0752932001,Loafer
0758441005,jersey
0756944001,wool
0750704004,Loafer
0752700001,wool
0751214003,poncho
0750422024,jean
0757903019,wool
0757812002,jersey
0752355002,syringe
0752280003,jersey
0757417001,nail
0757197001,jersey
0754257007,wool
0754027001,wool
0750717001,sandal
0753746003,wool
0755574006,wool
0757028001,wool
0752689003,mortarboard
0755703002,wool
0755030001,bulletproof_vest
0751560003,wool
0755626001,bulletproof_vest
0755723002,hair_slide
0758266001,brassiere
0752574001,wool
0755575002,bulletproof_vest
0757991001,wool
0750423010,jean
0756118010,jersey
0754751003,panpipe
0759932002,wool
0755360001,wool
0754763001,mailbag
0750730002,jean
0759070006,overskirt
0759501001,doormat
0756662009,hatchet
0758862003,chain_mail
0756193001,mortarboard
0750523001,stole
0751002004,poncho
0758200004,diaper
0758561003,lampshade
0756787003,jean
0757215008,sweatshirt
0751471037,wool
0757326003,doormat
0751583002,swimming_trunks
0753342009,jersey
0751194001,ski
0755643002,jean
0751628001,wool
0755729001,wool
0755458006,velvet
0756625001,wool
0753475028,purse
0759651002,velvet
0751530001,swimming_trunks
0755163002,sock
0755581010,wool
0755617001,velvet
0756320031,brassiere
0756469002,jersey
0759602003,parachute
0752356002,envelope
0752689008,envelope
0753342004,jersey
0755064002,mortarboard
0756948002,Band_Aid
0753475001,mailbag
0756718001,chain_mail
0757908002,poncho
0750477003,sleeping_bag
0754351002,iron
0756441001,jean
0758840002,pencil_box
0754291002,fountain_pen
0755487003,chain
0759595002,wool
0753747001,jean
0756540002,wool
0751591006,poncho
0751478002,jean
0755609001,wool
0754354006,sombrero
0752002006,wool
0756198003,wool
0752904002,wool
0754005002,clog
0758252001,jersey
0751664001,jean
0750616002,wool
0750132003,wool
0754256001,brassiere
0755595002,wool
0755575003,bulletproof_vest
0752484002,hoopskirt
0757130004,wool
0755363003,wool
0758110001,wool
0752814014,wool
0754267014,sweatshirt
0757872003,stole
0757196001,wool
0754637001,jean
0759952002,sock
0753367001,jean
0757884010,necklace
0752312002,jersey
0751930001,jersey
0752737001,iron
0750763003,sandal
0758706001,mailbag
0751429002,jean
0751830001,abaya
0753031007,wool
0757378001,miniskirt
0753031002,wool
0751556005,maillot
0752072001,wool
0757226001,bath_towel
0757539001,wool
0757907003,wool
0750065001,stole
0756904014,wool
0756095006,Band_Aid
0755908005,wool
0753322003,jersey
0754852002,wool
0754356001,bulletproof_vest
0751794006,vestment
0753876002,jean
0750488001,wool
0756626001,sweatshirt
0759831006,buckle
0755712001,wool
0751075001,jersey
0753816007,velvet
0751373001,wool
0756379001,jersey
0754223010,paintbrush
0759129001,velvet
0755608001,wool
0750424009,pajama
0756221002,brassiere
0757487002,mortarboard
0759901002,wool
0751257008,wallet
0754344005,wool
0759871025,paper_towel
0753641003,wool
0758611002,doormat
0757871001,wool
0757264005,brassiere
0750694001,jersey
0759974005,wool
0754993001,wool
0753301002,thimble
0755631001,wool
0751429003,jean
0756209001,wool
0750744004,sandal
0755814003,velvet
0752404004,jean
0757884004,nipple
0757964002,stole
0756083002,wool
0753226001,running_shoe
0752554003,puck
0756097001,lampshade
0754275001,sweatshirt
0759068001,jersey
0751193003,brassiere
0757961001,wool
0759637008,velvet
0754357005,banded_gecko
0756309003,wool
0751399005,chain_mail
0755891009,jean
0756718002,wool
0757813008,jersey
0759152001,buckle
0757218002,stole
0753206014,swimming_trunks
0752280001,jersey
0757683001,hatchet
0757382001,sweatshirt
0759944002,maillot
0753893001,diaper
0755153003,paper_towel
0751482001,wool
0755575004,bulletproof_vest
0755786002,jersey
0756099018,mitten
0757905002,doormat
0756118012,jersey
0751706002,wool
0758002004,cleaver
0756687001,mitten
0757805007,jersey
0757714002,bow_tie
0755320003,wool
0756118002,jersey
0756428001,brassiere
0757418001,brassiere
0751157007,German_short-haired_pointer
0754925003,jersey
0755075002,cloak
0756904009,velvet
0751866001,mailbag
0757482002,mortarboard
0754027003,bulletproof_vest
0754713013,wool
0754541004,Band_Aid
0757679001,wallet
0757382004,wool
0750480003,pajama
0757552012,jean
0754002001,hognose_snake
0752316011,handkerchief
0751471027,jean
0755185006,wool
0751334002,jersey
0757555002,velvet
0756192002,mortarboard
0756220002,Band_Aid
0750730001,jean
0754351001,running_shoe
0751783001,wool
0753214006,bulletproof_vest
0757995012,apron
0759169006,jean
0755604003,walking_stick
0755071002,bonnet
0753451002,velvet
0756540001,wool
0757117005,jersey
0756854001,wool
0751567004,wool
0754758001,wool
0755202004,jersey
0751273001,stole
0751342007,doormat
0756904018,wool
0759482005,buckle
0751429004,jean
0758267001,wool
0754106001,brassiere
0757805013,jersey
0757903003,wool
0755357001,hair_slide
0758397001,buckle
0756624001,velvet
0754223008,wallet
0756420008,bath_towel
0759385002,necklace
0751598001,wool
0757906004,doormat
0759610001,Kerry_blue_terrier
0752448001,jersey
0759009001,jersey
0757538001,wool
0757812004,jersey
0756379003,jersey
0759134001,cowboy_hat
0759394006,velvet
0757671006,jersey
0751998004,wool
0756415003,poncho
0752058002,swimming_trunks
0759481001,pencil_sharpener
0757900001,wool
0751864001,velvet
0757810001,sweatshirt
0750480004,cradle
0757382003,wool
0756118001,jersey
0751193001,bulletproof_vest
0753294002,caldron
0758810001,brassiere
0753652001,parachute
0755631008,wool
0757087001,hair_slide
0751286001,honeycomb
0759731007,jersey
0757662001,hair_slide
0758156001,thimble
0756220004,envelope
0752486005,gown
0758731002,jersey
0755575007,wool
0750063001,purse
0753239001,sandal
0757326004,Band_Aid
0753322018,jersey
0755544002,sweatshirt
0752742004,bulletproof_vest
0752135001,necklace
0750477004,diaper
0757896001,brassiere
0754039004,wool
0759871035,shopping_basket
0758005002,wool
0757165001,wallet
0754020002,pajama
0753094001,wool
0758226003,sweatshirt
0756095003,bulletproof_vest
0750424021,jean
0750060001,sarong
0753641005,jersey
0756948005,thimble
0751788001,wool
0757050002,bib
0753692027,poncho
0752689011,wool
0754362020,doormat
0758301002,bald_eagle
0753380003,swimming_trunks
0757904002,stole
0758495001,jersey
0756787001,jean
0755781007,wool
0759465014,letter_opener
0753214005,jersey
0750409002,stole
0752090001,abaya
0759814019,swimming_trunks
0752962001,wool
0759311002,wool
0753737013,wool
0750233001,necklace
0753853001,jersey
0757610001,miniskirt
0752607009,swimming_trunks
0750476001,pajama
0751585001,academic_gown
0754223009,wallet
0755713003,wool
0757593001,cardigan
0750712004,wool
0756320013,purse
0755604001,sandal
0755574007,wool
0752257001,Loafer
0757050001,wool
0755071001,bonnet
0753863001,hair_slide
0755458008,velvet
0753692004,stole
0750199001,sunglasses
0757347002,wool
0751907005,mailbag
0750847006,wool
0755473003,wool
0758513002,wool
0757624001,boa_constrictor
0750681003,hair_slide
0755783004,broom
0759158002,sandal
0755759003,wool
0757552007,wool
0757813002,jersey
0755781001,wool
0756687012,mitten
0751833001,stole
0755202001,sweatshirt
0755675004,kimono
0757104003,jersey
0757303002,brassiere
0751969001,black_grouse
0755768008,cardigan
0755696007,swimming_trunks
0755566003,wool
0751428002,wool
0759974001,wool
0752000008,cloak
0756468002,stole
0759628002,poncho
0750330003,jean
0750962001,velvet
0751471035,pajama
0759155003,purse
0758391001,wool
0755063001,wool
0757974001,jersey
0758459003,jersey
0750980001,jersey
0757330001,lab_coat
0757271001,necklace
0750428007,jersey
0757811002,jersey
0753778008,velvet
0754447002,hair_slide
0759903001,strainer
0754027002,wool
0758464001,sweatshirt
0755566004,jersey
0751259001,swimming_trunks
0752919001,sweatshirt
0753318001,purse
0755247002,velvet
0752667002,hatchet
0751592002,lampshade
0752830002,bulletproof_vest
0754005003,letter_opener
0758485001,swimming_trunks
0755474002,wool
0752471003,vestment
0753381001,pedestal
0757220002,sleeping_bag
0753802006,mailbag
0759611002,bulletproof_vest
0751859002,abaya
0757832005,pajama
0753094002,wool
0754697004,wool
0755754001,jean
0757258002,jersey
0753906003,wool
0751820002,kimono
0750423003,jean
0757904004,wool
0753746013,pajama
0758513001,sweatshirt
0758027001,wool
0759372001,cardigan
0752857005,sandal
0752811002,wool
0759159001,clog
0756111001,wool
0750643001,lampshade
0756116004,wool
0757228001,perfume
0755214003,bath_towel
0751994007,jean
0752509001,swimming_trunks
0753342002,jersey
0754272002,sunglasses
0754751006,cleaver
0757791001,swimming_trunks
0756188001,brassiere
0752091005,jean
0757137001,Band_Aid
0750763002,running_shoe
0750083001,wool
0752514008,velvet
0759742002,kimono
0752020003,wool
0756468001,apron
0754594001,jean
0751471042,jean
0755675003,pajama
0753322015,jersey
0757005005,velvet
0757522001,sandal
0752913002,sweatshirt
0759483001,buckle
0752629002,damselfly
0759831004,sandal
0750666001,fur_coat
0758459010,jersey
0756420004,bath_towel
0752014002,handkerchief
0755119002,pajama
0751534001,swimming_trunks
0751534006,swimming_trunks
0758157001,handkerchief
0757613003,bath_towel
0754952001,jean
0758222001,cardigan
0756320030,bulletproof_vest
0757137002,envelope
0758611001,hoopskirt
0755713002,wool
0759871037,apron
0757158001,mailbag
0751839001,pajama
0750129008,wool
0756057002,wool
0758301003,envelope
0753802005,miniskirt
0753816010,jersey
0753802008,sarong
0756322006,velvet
0757379001,wool
0759266002,bib
0753214014,wool
0750393001,wool
0756859003,wool
0756684001,mitten
0755185002,wool
0757552009,chain_mail
0757187004,velvet
0753685001,hair_slide
0754216002,wool
0750232001,wool
0754138004,wool
0757903029,swab
0753017002,jersey
0753906001,jersey
0757575002,knee_pad
0757572002,wool
0758397002,wool
0750712001,wool
0750124001,fur_coat
0755606002,wallet
0750652002,wool
0750565003,wool
0752468001,overskirt
0759135001,screw
0759715001,jean
0753210011,jersey
0754413005,birdhouse
0754251001,diaper
0753031006,velvet
0754344003,wool
0752811001,wool
0754244003,wool
0759040001,hair_slide
0753061001,cuirass
0757557001,wool
0750444006,jean
0757661002,trench_coat
0757872005,wool
0750230001,wool
0757117001,jersey
0756780001,miniskirt
0750069001,lampshade
0757552008,pajama
0756413001,wool
0753737001,swimming_trunks
0752613002,puck
0758614001,jean
0751567012,wool
0750409003,apron
0751557002,velvet
0758427003,wool
0759164001,miniskirt
0751559008,jean
0753255002,jersey
0757574001,diaper
0750825001,jean
0757345001,jersey
0759155001,diaper
0756859001,jersey
0753094006,wool
0752316001,miniskirt
0751592007,wool
0758050001,envelope
0757812005,jersey
0757011002,velvet
0754002002,envelope
0755320009,wool
0755613003,Band_Aid
0750124002,fur_coat
0759871013,purse
0750961001,wool
0755440002,wool
0750481002,teddy
0759847005,brassiere
0752054001,screw
0759189001,diaper
0750129001,wool
0750744001,running_shoe
0756118004,jersey
0751480001,sweatshirt
0751478003,jean
0754877002,brassiere
0750904004,wool
0750422038,jean
0756776002,hair_slide
0759974007,wool
0756565001,bulletproof_vest
0753692016,stole
0757389004,envelope
0758252002,jersey
0757908001,poncho
0754017001,jersey
0753017005,jersey
0756185001,wool
0754541001,envelope
0754802001,handkerchief
0756099006,wool
0751698002,swimming_trunks
0753692019,stole
0751992001,wool
0751471003,wool
0750476002,bulletproof_vest
0755695001,wool
0754933002,wool
0757303015,brassiere
0757709004,abaya
0759628004,velvet
0753639001,wool
0754238022,bulletproof_vest
0758049001,pillow
0755610004,jean
0750769002,wallet
0756054002,wool
0756930001,bib
0755308001,wool
0756930010,American_alligator
0753437008,knee_pad
0759021007,envelope
0753282002,wool
0752719002,jersey
0757741007,bulletproof_vest
0754716001,microphone
0751551004,wool
0751320001,miniskirt
0757872008,velvet
0750488002,wool
0755714002,wool
0753085002,swimming_trunks
0755644002,jean
0758301001,jersey
0759462003,wool
0757790002,jersey
0752689010,diaper
0754362018,Band_Aid
0751559013,jean
0752481001,stole
0753216001,hatchet
0751793010,Band_Aid
0758438001,jersey
0758650001,prayer_rug
0751942001,poncho
0752091012,jean
0757347001,wool
0759998001,sweatshirt
0752512009,velvet
0758461001,jersey
0758288002,wool
0758815001,wool
0756898002,brassiere
0755908001,wool
0754370001,poncho
0755631003,wool
0750397012,poncho
0758129002,cloak
0752742015,jersey
0756720001,wool
0755696006,miniskirt
0759169002,mailbag
0755581004,jean
0752437003,sweatshirt
0754242003,wool
0751546003,wool
0757194001,jersey
0751783002,swimming_trunks
0751793008,jigsaw_puzzle
0758772002,jersey
0757270001,hair_slide
0752814015,wool
0750206001,velvet
0750623011,bulletproof_vest
0759108001,mortarboard
0759118002,jersey
0758485002,jean
0755058006,wool
0754852001,lab_coat
0756776001,syringe
0757333001,wool
0755223001,mailbag
0758071001,swimming_trunks
0756052004,apron
0754751001,buckle
0751835001,bassinet
0755574003,wool
0753209004,jersey
0754236004,apron
0752667003,Band_Aid
0758805005,jersey
0759154006,shower_cap
0758809002,jersey
0751397002,wool
0758557008,mitten
0753692022,wallet
0753475018,purse
0754267043,wool
0758261001,jersey
0752014001,sarong
0750728001,buckle
0757046003,abaya
0755662001,hair_slide
0756105002,swimming_trunks
0759652001,pajama
0756859002,jersey
0751387001,poncho
0755783001,face_powder
0759651001,wool
0750422018,jean
0756662008,mitten
0759796004,Christmas_stocking
0759226001,envelope
0756539005,wool
0755696002,swimming_trunks
0753325001,hook
0755473001,jean
0754792004,jigsaw_puzzle
0755616003,wool
0757215002,swimming_trunks
0757805016,jersey
0757175004,wool
0754697001,sweatshirt
0757805010,jersey
0754933001,wool
0753210007,jersey
0759871038,wool
0750528016,hair_slide
0750229001,velvet
0759637001,trench_coat
0755768007,wool
0751936002,stole
0759462002,wool
0755872001,velvet
0755467004,brassiere
0753322002,jersey
0754000001,bottlecap
0753385001,wool
0755641002,wool
0753475013,purse
0757589003,wool
0756188002,brassiere
0759465010,buckle
0757511004,mailbag
0750423009,wool
0754835006,wool
0751994004,jean
0750565001,wool
0754541003,crane
0752820001,miniskirt
0757206005,jersey
0751793002,Band_Aid
0753280001,holster
0759814011,pajama
0754236006,swimming_trunks
0758186002,overskirt
0751140002,honeycomb
0751769002,velvet
0752577001,wool
0752981004,jersey
0759326008,bulletproof_vest
0755320005,wool
0758002012,hair_slide
0758978001,diaper
0755963001,overskirt
0757330002,wool
0757995009,mailbag
0759932001,wool
0752187001,wool
0755039001,miniskirt
0754445001,wool
0756978002,apron
0753094015,miniskirt
0754108001,wool
0754267064,bonnet
0757023002,envelope
0756095004,hatchet
0758002003,hair_slide
0751168001,trench_coat
0756420001,wool
0754234002,stole
0759419002,pajama
0754877005,brassiere
0752814020,jean
0757552010,pajama
0754357003,American_alligator
0758928006,lampshade
0755888003,swimming_trunks
0753866005,sweatshirt
0759325002,cradle
0751471022,jean
0753746001,jean
0756932006,bath_towel
0757726003,bulletproof_vest
0753475005,purse
0757900002,wool
0754238024,bulletproof_vest
0757406006,wool
0751977003,thimble
0756320028,brassiere
0752440001,envelope
0753437003,pajama
0752090003,wool
0754018003,jean
0754810001,wool
0759174002,envelope
0754357001,iron
0750744002,clog
0750041002,chain_mail
0753640001,wool
0753206003,cleaver
0753061002,velvet
0753000001,wool
0750528001,hair_slide
0758424001,bath_towel
0755723001,leatherback_turtle
0757974002,cuirass
0755613002,pajama
0759814036,swimming_trunks
0754238015,bulletproof_vest
0754267006,jersey
0752358002,wool
0753076002,stole
0754751008,shovel
0754697019,sweatshirt
0752998003,wool
0758034016,container_ship
0752918006,pajama
0752379002,sweatshirt
0753565001,mitten
0754598007,jean
0757419001,mortarboard
0759909002,wool
0755759002,wool
0753210002,jersey
0759070008,poncho
0754447001,sleeping_bag
0755737001,hair_slide
0757137004,wool
0753237001,sarong
0750424018,pajama
0752597003,jersey
0759465004,buckle
0757264001,orange
0751254003,velvet
0750110001,vestment
0759945002,wool
0754979001,wool
0756930011,hair_slide
0759636004,pajama
0752904001,jersey
0754138003,wool
0755843001,wool
0757303021,bulletproof_vest
0754005004,clog
0754061002,pajama
0759191007,overskirt
0757187003,hoopskirt
0753094011,wool
0753001001,apron
0755869002,mitten
0756212002,diaper
0759218002,jersey
0751288001,brassiere
0754176006,wallet
0750476004,pajama
0755058002,wool
0757104001,poncho
0753572001,wool
0757303016,brassiere
0754404002,apron
0757555001,wool
0756628001,wool
0755599001,running_shoe
0759385001,necklace
0759287001,mailbag
0759482001,buckle
0752814005,wool
0750656001,abaya
0750197001,sunglasses
0755715004,swimming_trunks
0759896004,wool
0754713004,sweatshirt
0759871005,mailbag
0758203001,velvet
0758457002,swimming_trunks
0759871022,hamper
0755771002,velvet
0758282002,necklace
0757971005,diaper
0753342014,jersey
0755608002,miniskirt
0755876005,overskirt
0757904016,stole
0750847003,wool
0753214004,jersey
0755063003,wool
0752570001,wool
0756069003,table_lamp
0752574003,wool
0753421002,bulletproof_vest
0758263001,stole
0753031001,wool
0751285002,brassiere
0759156004,sandal
0752000003,poncho
0757017003,jersey
0752742014,jersey
0751155001,brassiere
0750681009,hair_slide
0759410002,wool
0758034012,diaper
0756040001,wool
0751994005,jean
0758034002,studio_couch
0751321001,Band_Aid
0759437001,breastplate
0758435001,pencil_box
0750847002,velvet
0758043001,hamper
0751998002,wool
0757741008,bulletproof_vest
0754267016,sweatshirt
0753774001,stole
0759154004,poncho
0751471041,jean
0757871002,wool
0751607003,velvet
0750745002,sandal
0759512001,necklace
0759597002,jean
0756467004,pajama
0752512006,velvet
0757057003,bulletproof_vest
0757522002,sandal
0752228002,wool
0754921001,sunglasses
0755696004,miniskirt
0751793006,hair_slide
0759622001,chain_mail
0754207001,jean
0757921001,brassiere
0759953001,wool
0755631006,wool
0755487002,stole
0759150001,perfume
0754713007,wool
0750480006,diaper
0751770004,jean
0758277002,academic_gown
0753512001,jean
0757677001,Christmas_stocking
0758772001,jersey
0758784001,gown
0755720002,wool
0754176003,wallet
0754323008,wool
0750778001,hair_slide
0751471019,suit
0753210001,jersey
0753032003,wool
0759009002,jersey
0758312001,wool
0757714001,pajama
0759167003,overskirt
0759904001,sweatshirt
0751906003,stole
0752514003,wool
0756097002,poncho
0756684003,buckle
0755487004,wallet
0752652001,jersey
0757747003,wool
0750423005,Windsor_tie
0751471002,mailbag
0750424008,jean
0753916002,sarong
0755700002,wool
0752790001,wool
0755201004,wool
0751910002,sarong
0758472003,letter_opener
0751724001,long-horned_beetle
0751842002,jersey
0753085003,sweatshirt
0753031013,sweatshirt
0754362019,doormat
0750114001,wool
0754056001,wallet
0756662001,bow_tie
0755451001,swab
0758470001,sandal
0759636001,stole
0758200001,wool
0755891006,jean
0756320002,wool
0756118011,jersey
0754323002,cardigan
0752203001,velvet
0750565002,wool
0752002001,handkerchief
0758262003,mortarboard
0758034015,envelope
0754257001,wool
0753213002,hair_slide
0759265001,stole
0751257007,wallet
0757906006,wool
0751551005,academic_gown
0754469001,velvet
0754652004,envelope
0751559003,jean
0750444004,jean
0756318007,velvet
0752851001,hair_slide
0752719003,envelope
0758581001,bassinet
0750476003,sweatshirt
0758359001,chain_mail
0754792001,wool
0756522002,doormat
0752869003,stole
0753747003,jean
0756099004,mitten
0759643002,wool
0755440001,fur_coat
0757511001,mailbag
0757904022,buckle
0759807007,wool
0757333003,wool
0757905006,wool
0753475027,purse
0756448002,pajama
0759731008,jersey
0757709005,stole
0751567010,Band_Aid
0756105001,swimming_trunks
0758064002,plate_rack
0754713012,sweatshirt
0758222003,wool
0755607002,wool
0753737007,jean
0751399006,wool
0753737016,jean
0759311005,jean
0754697013,sweatshirt
0753475003,purse
0754541002,hair_slide
0757678001,wool
0753666002,rule
0756419001,jersey
0759607001,pajama
0754403001,sandal
0756932003,handkerchief
0750397011,wool
0751471023,chain_mail
0751793009,Band_Aid
0752597001,jersey
0759160003,doormat
0753261001,wool
0751994018,jean
0755173001,cardigan
0758557002,wool
0750519002,wool
0754238023,diaper
0750422019,jean
0753980002,sweatshirt
0754697018,sweatshirt
0756099008,wool
0751260002,wool
0752657001,jean
0759154002,wool
0759392002,overskirt
0756373001,sweatshirt
0757803001,wallet
0753692025,honeycomb
0752404002,jean
0750424016,wool
